zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long
10125,New York,NY,,4,284,4,526,0,0,0,0,40.7995906625,-73.9686470125
10128,New York,NY,,15,4723,73,35954,7,4084,2,675,40.77844216493927,-73.95200603738812
10129,New York,NY,,8,503,7,638,3,878,2,811,40.7549478306665,-73.9811591213166
10138,New York,NY,,8,888,41,14242,34,9753,9,5745,40.765129330480406,-73.97048274204893
10149,New York,NY,,13,13413,60,57434,21,17965,5,9590,40.76332713496667,-73.98633329538154
10150,New York,NY,,29,2347,22,3556,2,419,4,492,40.7582073130231,-73.97024132549713
10152,New York,NY,,4,163,1,6,0,0,3,272,40.75859299742959,-73.97227931137323
10153,New York,NY,,4,244,9,837,7,3993,4,389,40.7637692984851,-73.97228411079287
10154,New York,NY,,0,0,3,900,0,0,3,272,40.75807214176165,-73.97257641918762
10155,New York,NY,,9,1136,10,2331,2,388,1,34,40.76080603309902,-73.96843723334408
10158,New York,NY,,10,1034,17,5156,2,1404,2,148,40.74908824716816,-73.97604255962352
10163,New York,NY,,31,1814,36,5829,4,487,0,0,40.752938166965144,-73.97440959680385
10164,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10167,New York,NY,,4,142,3,105,0,0,1,110,40.75500931877204,-73.97496024901551
10168,New York,NY,,5,497,6,957,1,20,1,98,40.75151493061474,-73.97694779546619
10169,New York,NY,,4,246,20,2468,1,146,1,110,40.75637979266939,-73.97664174854395
10170,New York,NY,,23,1625,34,4269,8,2970,1,98,40.75261829591539,-73.97621756326845
10171,New York,NY,,11,326,15,1313,6,1068,0,0,40.75569721247639,-73.97386254463441
10172,New York,NY,,1,81,3,172,0,0,0,0,40.754675259121825,-73.9748639081213
10173,New York,NY,,4,276,2,219,0,0,0,0,40.75420107567856,-73.97927138081228
10174,New York,NY,,5,492,2,133,1,752,0,0,40.75157362902833,-73.97494802995448
10175,New York,NY,,17,9762,51,33487,16,11498,11,7044,40.753868205711996,-73.98083941375998
10176,New York,NY,,12,396,19,3342,7,1761,3,694,40.7555023002217,-73.97841719895952
10178,New York,NY,,14,5747,50,25427,19,12901,11,7448,40.75107534916245,-73.97771701841688
10179,New York,NY,,15,6320,38,20626,28,18930,13,10800,40.75559638996858,-73.97693678550584
10184,New York,NY,,16,39025,50,116928,15,23179,11,21435,40.74819687337518,-73.98598235798151
10197,New York,NY,,18,5455,58,18221,13,5457,4,1289,40.714931263850374,-74.00726652135704
10199,New York,NY,,20,4980,69,21530,6,1707,2,924,40.75125367939838,-73.99535428697432
10213,New York,NY,,8,888,41,14242,34,9753,9,5745,40.765129330480406,-73.97048274204893
10242,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10249,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10256,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10259,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10261,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10265,New York,NY,,25,5209,58,19820,9,2984,4,1700,40.70653088198473,-74.00827964853241
10268,New York,NY,,18,4252,60,19920,14,6033,3,569,40.71263866353095,-74.00912607802664
10271,New York,NY,,5,311,2,224,1,523,0,0,40.70907603766194,-74.01020166154655
10272,New York,NY,,5,486,3,559,1,433,1,370,40.70799367152538,-74.00254073542067
10273,New York,NY,,25,2113,17,2518,2,23,1,257,40.70974744019816,-74.00953143413706
10274,New York,NY,,25,1231,18,1390,1,424,0,0,40.704544371682054,-74.01277971316816
10276,New York,NY,,10,3858,16,15414,0,0,0,0,40.732174110003704,-73.99034325376138
10277,New York,NY,,17,3918,55,18415,15,6627,6,2068,40.71578073633612,-74.00746173612173
10278,New York,NY,,11,214,4,93,0,0,0,0,40.71591432693744,-74.00452630668006
10279,New York,NY,,6,271,3,182,1,2,2,108,40.71264674655916,-74.00844051124099
10280,New York,NY,,12,3000,61,25521,14,6943,3,1235,40.70876272772704,-74.01137882772863
10282,New York,NY,,7,1237,63,14395,14,7773,6,1730,40.71570401916411,-74.01233837848204
10285,New York,NY,,2,133,2,197,1,121,0,0,40.71320576877177,-74.01360420329809
10286,New York,NY,,25,2113,17,2518,2,23,1,257,40.70974744019816,-74.00953143413706
10292,New York,NY,,25,2113,17,2518,2,23,1,257,40.70974744019816,-74.00953143413706
11201,Brooklyn,NY,,15,6370,70,44823,8,2845,1,997,40.69269449347672,-73.9914360435307
11202,Brooklyn,NY,,9,446,9,897,1,273,0,0,40.69216051899152,-73.99117886068802
11203,East Flatbush,NY,,46,3072,49,5781,1,113,1,11,40.65546989905976,-73.94418952893571
11204,Brooklyn,NY,,33,4587,62,17047,4,458,0,0,40.62260285152015,-73.99088675390938
11205,Brooklyn,NY,,17,7784,70,43845,11,6466,1,5131,40.69744125779973,-73.96765279076139
11206,Brooklyn,NY,,19,7690,73,44030,6,5780,2,5292,40.70977086167022,-73.94702029647725
11207,Brooklyn,NY,,31,6224,66,22526,1,245,0,0,40.6946248618589,-73.91816641402994
11208,Howard Beach,NY,,35,4720,58,11148,3,870,1,123,40.68586667706377,-73.88346206094725
11209,Brooklyn,NY,,16,2461,79,19560,4,678,0,0,40.624841840510975,-74.02638133272892
11210,Brooklyn,NY,,30,2197,61,15455,5,562,0,0,40.62767551165102,-73.95386628316768
11211,Brooklyn,NY,,20,21326,69,114276,8,9518,2,7815,40.71688846722205,-73.9633302921172
11212,Brooklyn,NY,,42,2587,49,5634,2,159,1,11,40.674327021566306,-73.92550322977381
11213,Brooklyn,NY,,44,1796,40,1652,2,334,1,11,40.672159249908795,-73.93812735913605
11214,Brooklyn,NY,,45,8114,51,9071,2,220,0,0,40.603890404889334,-73.99370242896421
11215,Brooklyn,NY,,26,6133,67,28390,3,1392,0,0,40.667328302513404,-73.9848164931567
11217,Brooklyn,NY,,12,3416,83,40313,4,1743,0,0,40.67995679591217,-73.98041734657714
11218,Brooklyn,NY,,27,5165,70,20432,2,98,0,0,40.64925763876602,-73.97616136232898
11219,Brooklyn,NY,,38,6880,57,10436,3,381,0,0,40.63407851370054,-74.00324245261109
11220,Brooklyn,NY,,30,6264,68,15876,2,400,0,0,40.63468545589242,-74.01825101499702
11221,Brooklyn,NY,,33,6123,66,24246,1,245,0,0,40.69745115250816,-73.92963874392709
11222,Brooklyn,NY,,15,5759,74,46668,9,6979,1,5131,40.722695042773594,-73.9529048294389
11223,Brooklyn,NY,,37,8978,60,11858,2,259,1,74,40.5959390700157,-73.96939438163807
11224,Brooklyn,NY,,31,10545,58,14232,4,606,0,0,40.591001713571785,-73.97268845325124
11225,Brooklyn,NY,,39,3663,51,9282,2,288,1,36,40.664597804449606,-73.95591702776493
11226,Brooklyn,NY,,26,3476,69,15083,2,216,0,0,40.65156132023779,-73.96505968906102
11228,Brooklyn,NY,,22,3928,73,18909,3,537,0,0,40.621976347129376,-74.01860897010606
11229,Brooklyn,NY,,30,4717,63,11439,4,651,1,74,40.597010918229344,-73.94765584917828
11230,Brooklyn,NY,,28,2629,64,14661,6,584,0,0,40.62449915735399,-73.96723109789423
11231,Brooklyn,NY,,17,5324,79,38121,2,1365,0,0,40.67921857352692,-73.99369237021007
11232,Brooklyn,NY,,38,7528,59,19568,2,233,0,0,40.66255063992224,-73.99595132803026
11233,Brooklyn,NY,,32,2979,57,9816,3,579,0,0,40.68337204339151,-73.92779315947494
11234,Brooklyn,NY,,23,4535,67,16827,6,703,1,116,40.60332334834083,-73.93955399612636
11235,Brooklyn,NY,,28,4732,57,10098,7,863,4,478,40.5867418346284,-73.95247358265485
11236,Brooklyn,NY,,47,928,31,2989,1,54,0,0,40.642213336404986,-73.90510415181501
11237,Brooklyn,NY,,34,5424,63,17923,1,230,1,161,40.70350780990354,-73.92154513581895
11238,Brooklyn,NY,,18,6147,73,34055,6,2534,0,0,40.67803765316788,-73.96694392657703
11239,East New York,NY,,16,297,17,1781,0,0,0,0,40.651637300905826,-73.88268013660931
11241,Brooklyn,NY,,7,324,6,533,0,0,0,0,40.692496199714526,-73.9911047315112
11242,Brooklyn,NY,,7,324,9,897,0,0,0,0,40.69243841044403,-73.99113760662802
11243,Brooklyn,NY,,4,111,9,1180,0,0,0,0,40.68516871918294,-73.97798208492122
11245,Brooklyn,NY,,4,164,6,444,0,0,0,0,40.6938398075282,-73.9857726404648
11249,Brooklyn,NY,,19,5468,73,33848,8,4488,0,0,40.71719760947242,-73.95944712132889
11256,Brooklyn,NY,,9,165,9,1035,0,0,0,0,40.66740157921496,-73.86202451639555
11004,New Hyde Park,NY,,40,3091,56,8256,0,0,0,0,40.74435411234253,-73.71511267365757
11005,Astoria,NY,,10,573,3,176,0,0,0,0,40.748055051904835,-73.7348618254824
11101,New York,NY,,12,26372,61,82045,8,11472,11,24825,40.75067956748424,-73.9541378765855
11102,Astoria,NY,,21,3863,73,28359,2,325,0,0,40.76780191466195,-73.92274455658271
11103,Astoria,NY,,24,5512,71,32584,4,1043,0,0,40.76356634885538,-73.91712153013331
11104,Sunnyside,NY,,40,4670,55,11346,0,0,0,0,40.74408870660527,-73.92261707275532
11105,Astoria,NY,,18,5820,76,39106,5,1932,0,0,40.770453189956186,-73.91415279448731
11106,Astoria,NY,,26,5733,70,28072,1,232,0,0,40.76131327517491,-73.92588943474752
11109,Long Island City,NY,,16,1383,42,13926,2,788,1,92,40.7447950361175,-73.95460507338161
11120,Long Island City,NY,,20,2111,32,9488,2,323,1,92,40.73958845801938,-73.93976408638218
11351,Flushing,NY,,3,61,3,156,1,4,1,3,40.77690612840621,-73.82843676842145
11352,Flushing,NY,,46,12746,49,13247,3,916,0,0,40.75859151155137,-73.8306290579108
11354,Flushing,NY,,35,13001,58,21672,6,2241,0,0,40.76079274371209,-73.8264047486664
11355,Flushing,NY,,36,13322,57,22669,6,2241,0,0,40.75857190240225,-73.82627159511689
11356,College Point,NY,,46,3115,39,3877,2,211,1,43,40.77285336214661,-73.86884718484173
11357,Whitestone,NY,,34,3852,48,5074,1,43,1,41,40.77790099269874,-73.83303608292692
11358,Flushing,NY,,17,3194,77,25971,3,1570,1,438,40.76243379150301,-73.79440179462253
11359,Bayside,NY,,1,36,3,111,0,0,0,0,40.78931611005035,-73.78144353528573
11360,Bayside,NY,,19,3016,72,17228,2,383,1,438,40.769016620744694,-73.78173037179775
11361,Bayside,NY,,18,2597,78,23664,2,1426,1,438,40.7620192929896,-73.77359147154236
11362,Little Neck,NY,,35,3059,50,7484,8,1971,0,0,40.75819428628543,-73.74308310645746
11363,Little Neck,NY,,27,1221,29,4139,6,1800,1,2,40.76044437435513,-73.75513256923212
11364,Bayside,NY,,25,2897,68,18158,3,1538,1,438,40.754404189601225,-73.76827107331182
11365,Fresh Meadows,NY,,34,4839,60,13884,0,0,0,0,40.74358364756661,-73.79831460828179
11366,Fresh Meadows,NY,,33,13119,62,30394,3,2297,0,0,40.74722651834241,-73.79696194692765
11367,Forest Hills,NY,,26,4289,66,22511,2,951,0,0,40.7258332845993,-73.84156051346343
11368,Flushing,NY,,37,12843,51,17328,6,2220,0,0,40.75621765625163,-73.84132626722902
11369,Corona,NY,,35,7008,59,13743,1,580,0,0,40.75202537277517,-73.88750053312441
11370,Astoria,NY,,18,8083,74,42780,6,2512,0,0,40.76607600913874,-73.90888699725528
11371,East Elmhurst,NY,,33,2596,58,6944,2,616,1,43,40.76042130141952,-73.89568028525574
11372,Elmhurst,NY,,42,10668,56,18714,1,580,0,0,40.74801375524478,-73.88650464801997
11373,Elmhurst,NY,,39,10778,60,19714,1,629,0,0,40.74172417188016,-73.88126686162644
11374,Forest Hills,NY,,22,6568,73,25109,5,1921,0,0,40.724331175064876,-73.85765303240024
11375,Forest Hills,NY,,18,4302,76,25783,5,1834,0,0,40.71941102373693,-73.84556592955995
11377,Sunnyside,NY,,25,8157,73,39086,1,257,0,0,40.75261804100297,-73.91098959150735
11378,Woodside,NY,,31,5273,66,16369,1,230,0,0,40.72758406612994,-73.9189808304455
11379,Rego Park,NY,,30,4129,66,13506,2,798,0,0,40.72323345228915,-73.88391164248083
11380,Middle Village,NY,,28,1595,15,1266,2,11,2,45,40.740865512678276,-73.92311524463831
11381,Middle Village,NY,,4,110,1,47,0,0,0,0,40.711041828218015,-73.89386489956799
11385,Glendale,NY,,27,5013,69,24959,3,1008,0,0,40.70400239249849,-73.90429493133311
11386,RIdgewood,NY,,40,1147,16,1109,0,0,0,0,40.70123568553259,-73.89855879867619
11411,Cambria Heights,NY,,22,676,11,330,0,0,0,0,40.717177942291165,-73.73672991023082
11412,Jamaica,NY,,53,1662,28,1967,0,0,1,5,40.705830999178055,-73.78277066101283
11413,Jamaica,NY,,38,2268,59,7780,1,109,0,0,40.669459497345905,-73.74109199898143
11414,Howard Beach,NY,,36,2741,45,5474,5,918,2,166,40.683883503165106,-73.87476012948497
11415,Kew Gardens,NY,,51,4074,34,4216,2,140,1,43,40.71677434122188,-73.86112719952145
11416,Ozone Park,NY,,41,2663,55,4544,0,0,0,0,40.69250925180816,-73.85896356216928
11417,Howard Beach,NY,,39,3252,54,4883,2,636,0,0,40.688924301955176,-73.85956997819534
11418,Kew Gardens,NY,,25,4780,69,17202,3,514,0,0,40.71028607961525,-73.84389812448579
11419,South Richmond Hill,NY,,44,3742,49,5648,2,520,0,0,40.69524022875222,-73.83884705472364
11420,South Ozone Park,NY,,39,3745,49,5234,4,685,0,0,40.68954576945694,-73.84992440354478
11421,Forest Hills,NY,,40,3636,52,6662,3,514,0,0,40.7004387925275,-73.86457641809805
11422,Rosedale,NY,,34,1993,62,7883,2,164,0,0,40.66198580111123,-73.7262387799071
11423,Fresh Meadows,NY,,46,2595,42,4814,1,68,1,5,40.72325148235914,-73.7897046610576
11424,Kew Gardens,NY,,9,340,1,12,0,0,0,0,40.713267249760236,-73.82893341712246
11425,New York,NY,,20,808,16,2280,2,345,1,30,40.61511194794983,-74.02709043440818
